Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh)
2021-12-25,12,2.269,0,0.39,None
2021-12-25,13,1.627,0,0.23,None
2021-12-25,14,0.397,0,0.106,None
2021-12-25,15,0.472,0,0.206,None
2021-12-25,16,0.311,0,0.029,None
2021-12-25,17,0.343,0,0,None
2021-12-25,18,0.386,0,0,None
2021-12-25,19,0.439,0,0,None
2021-12-25,20,0.69,0,0,None
2021-12-25,21,0.437,0,0,None
2021-12-25,22,0,0.375,0,None
2021-12-25,23,0,0.379,0,None
2021-12-26,00,0,0.375,0,None
2021-12-26,01,0,0.326,0,None
2021-12-26,02,0,0.254,0,None
2021-12-26,03,0,0.25,0,None
2021-12-26,04,0,0.372,0,None
2021-12-26,05,0,0.415,0,None
2021-12-26,06,0,0.331,0,None
2021-12-26,07,0,1.285,0,None
2021-12-26,08,0.245,0,0,None
2021-12-26,09,0.225,0,0.013,None
2021-12-26,10,0.687,0,0.022,None
2021-12-26,11,1.884,0,0.031,None
2021-12-26,12,0.665,0,0.059,None
2021-12-26,13,1.155,0,0.055,None
2021-12-26,14,0.218,0,0.036,None
2021-12-26,15,0.375,0,0.017,None
2021-12-26,16,1.413,0,0.001,None
2021-12-26,17,1.055,0,0,None
2021-12-26,18,1.046,0,0,None
2021-12-26,19,0.79,0,0,None
2021-12-26,20,1.096,0,0,None
2021-12-26,21,0.585,0,0,None
2021-12-26,22,0,0.622,0,None
2021-12-26,23,0,0.459,0,None
2021-12-27,00,0,0.433,0,None
2021-12-27,01,0,0.486,0,None
2021-12-27,02,0,0.304,0,None
2021-12-27,03,0,0.284,0,None
2021-12-27,04,0,0.286,0,None
2021-12-27,05,0,0.293,0,None
2021-12-27,06,0,0.286,0,None
2021-12-27,07,0,0.284,0,None
2021-12-27,08,0.234,0,0.04,None
2021-12-27,09,0.661,0,0.103,None
2021-12-27,10,0.849,0,0.113,None
2021-12-27,11,0.057,0,0.24,Medium
2021-12-27,12,0.034,0,0.271,Medium
2021-12-27,13,0.585,0,0.282,Medium
2021-12-27,14,0.1,0,0.231,Low
2021-12-27,15,0.276,0,0.085,None
2021-12-27,16,0.552,0,0.022,None
2021-12-27,17,1.097,0,0,None
2021-12-27,18,0.655,0,0,None
2021-12-27,19,0.881,0,0,None
2021-12-27,20,0.74,0,0,None
2021-12-27,21,0.466,0,0,None
2021-12-27,22,0,0.523,0,None
2021-12-27,23,0,0.508,0,None
2021-12-28,00,0,1.148,0,None
2021-12-28,01,0,0.345,0,None
2021-12-28,02,0,0.251,0,None
2021-12-28,03,0,0.318,0,None
2021-12-28,04,0,0.284,0,None
2021-12-28,05,0,0.249,0,None
2021-12-28,06,0,0.236,0,None
2021-12-28,07,0,0.246,0,None
2021-12-28,08,0.253,0,0.008,None
2021-12-28,09,0.219,0,0.086,None
2021-12-28,10,0.06,0,0.2,Medium
2021-12-28,11,0.046,0,0.241,Medium
2021-12-28,12,0.013,0,0.285,Medium
2021-12-28,13,0.083,0,0.295,Low
2021-12-28,14,0.375,0,0.261,Low
2021-12-28,15,0.51,0,0.093,None
2021-12-28,16,0.493,0,0.016,None
2021-12-28,17,0.384,0,0,None
2021-12-28,18,0.796,0,0,None
2021-12-28,19,0.565,0,0,None
2021-12-28,20,0.513,0,0,None
2021-12-28,21,0.615,0,0,None
2021-12-28,22,0,0.353,0,None
2021-12-28,23,0,1.109,0,None
2021-12-29,00,0,0.368,0,None
2021-12-29,01,0,0.335,0,None
2021-12-29,02,0,0.317,0,None
2021-12-29,03,0,0.377,0,None
2021-12-29,04,0,0.395,0,None
2021-12-29,05,0,0.323,0,None
2021-12-29,06,0,0.264,0,None
2021-12-29,07,0,0.257,0,None
2021-12-29,08,0.257,0,0.014,None
2021-12-29,09,0.339,0,0.074,None
2021-12-29,10,0.751,0,0.145,None
2021-12-29,11,0.074,0,0.261,Low
2021-12-29,12,1.179,0,0.197,None
2021-12-29,13,0.325,0,0.125,None
2021-12-29,14,0.355,0,0.117,None
2021-12-29,15,0.43,0,0.092,None
2021-12-29,16,0.612,0,0.04,None
2021-12-29,17,0.7,0,0,None
2021-12-29,18,0.475,0,0,None
2021-12-29,19,1.111,0,0,None
2021-12-29,20,1.143,0,0,None
2021-12-29,21,0.414,0,0,None
2021-12-29,22,0,0.404,0,None
2021-12-29,23,0,0.465,0,None
2021-12-30,00,0,0.426,0,None
2021-12-30,01,0,0.362,0,None
2021-12-30,02,0,0.342,0,None
2021-12-30,03,0,0.265,0,None
2021-12-30,04,0,0.258,0,None
2021-12-30,05,0,0.25,0,None
2021-12-30,06,0,0.255,0,None
2021-12-30,07,0,0.237,0,None
2021-12-30,08,0.136,0,0.096,None
2021-12-30,09,0.009,0,0.255,Medium
2021-12-30,10,0,0,0.344,High
2021-12-30,11,0.19,0,0.499,High
2021-12-30,12,0.41,0,0.777,Medium
2021-12-30,13,0.28,0,0.627,Medium
2021-12-30,14,1.272,0,0.658,None
2021-12-30,15,0.71,0,0.4,None
2021-12-30,16,0.586,0,0.031,None
2021-12-30,17,1.014,0,0,None
2021-12-30,18,1.461,0,0,None
2021-12-30,19,1.422,0,0,None
2021-12-30,20,0.939,0,0,None
2021-12-30,21,0.49,0,0,None
2021-12-30,22,0,0.406,0,None
2021-12-30,23,0,0.402,0,None
2021-12-31,00,0,0.397,0,None
2021-12-31,01,0,0.318,0,None
2021-12-31,02,0,0.257,0,None
2021-12-31,03,0,0.247,0,None
2021-12-31,04,0,0.255,0,None
2021-12-31,05,0,0.245,0,None
2021-12-31,06,0,0.244,0,None
2021-12-31,07,0,1.677,0,None
2021-12-31,08,0.194,0,0.059,None
2021-12-31,09,0.189,0,0.362,Medium
2021-12-31,10,0,0,0.298,High
2021-12-31,11,0.094,0,0.434,High
2021-12-31,12,0,0,0.43,High
2021-12-31,13,0.892,0,0.635,None
2021-12-31,14,1.614,0,0.556,None
2021-12-31,15,0.598,0,0.385,None
2021-12-31,16,1.354,0,0.038,None
2021-12-31,17,1.626,0,0,None
2021-12-31,18,0.708,0,0,None
2021-12-31,19,2.176,0,0,None
2021-12-31,20,0.732,0,0,None
2021-12-31,21,0.704,0,0,None
2021-12-31,22,0,0.424,0,None
2021-12-31,23,0,0.432,0,None
