Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh)
2022-10-15,13,0.542,0,0.314,None
2022-10-15,14,0.115,0,0.357,Low
2022-10-15,15,0.15,0,0.236,None
2022-10-15,16,0.21,0,0.186,None
2022-10-15,17,0.431,0,0.033,None
2022-10-15,18,0.637,0,0.005,None
2022-10-15,19,0.493,0,0,None
2022-10-15,20,0.561,0,0,None
2022-10-15,21,0.655,0,0,None
2022-10-15,22,0,0.587,0,None
2022-10-15,23,0,0.496,0,None
2022-10-16,00,0,0.517,0,None
2022-10-16,01,0,0.38,0,None
2022-10-16,02,0,0.309,0,None
2022-10-16,03,0,0.338,0,None
2022-10-16,04,0,0.274,0,None
2022-10-16,05,0,0.245,0,None
2022-10-16,06,0,0.275,0,None
2022-10-16,07,0,0.278,0,None
2022-10-16,08,0.209,0,0.04,None
2022-10-16,09,0.125,0,0.15,None
2022-10-16,10,0.123,0,0.164,None
2022-10-16,11,0.261,0,0.23,None
2022-10-16,12,1.222,0,0.194,None
2022-10-16,13,1.383,0,0.257,None
2022-10-16,14,0.118,0,0.241,Medium
2022-10-16,15,0.13,0,0.238,Low
2022-10-16,16,0.194,0,0.246,Medium
2022-10-16,17,0.456,0,0.038,None
2022-10-16,18,0.458,0,0.02,None
2022-10-16,19,0.568,0,0,None
2022-10-16,20,0.837,0,0,None
2022-10-16,21,0.513,0,0,None
2022-10-16,22,0,0.48,0,None
2022-10-16,23,0,0.492,0,None
2022-10-17,00,0,0.496,0,None
2022-10-17,01,0,0.521,0,None
2022-10-17,02,0,0.468,0,None
2022-10-17,03,0,0.424,0,None
2022-10-17,04,0,0.455,0,None
2022-10-17,05,0,0.272,0,None
2022-10-17,06,0,0.247,0,None
2022-10-17,07,0,0.415,0,None
2022-10-17,08,0.434,0,0.005,None
2022-10-17,09,0.36,0,0.033,None
2022-10-17,10,0.256,0,0.026,None
2022-10-17,11,0.086,0,0.202,Low
2022-10-17,12,0.18,0,0.12,None
2022-10-17,13,0.106,0,0.173,None
2022-10-17,14,0.034,0,0.335,Low
2022-10-17,15,0.049,0,0.242,None
2022-10-17,16,0.083,0,0.251,None
2022-10-17,17,0.224,0,0.139,Low
2022-10-17,18,0.44,0,0.011,None
2022-10-17,19,0.848,0,0,None
2022-10-17,20,0.688,0,0,None
2022-10-17,21,0.499,0,0,None
2022-10-17,22,0,0.467,0,None
2022-10-17,23,0,0.517,0,None
2022-10-18,00,0,0.484,0,None
2022-10-18,01,0,0.497,0,None
2022-10-18,02,0,0.341,0,None
2022-10-18,03,0,0.286,0,None
2022-10-18,04,0,0.243,0,None
2022-10-18,05,0,0.27,0,None
2022-10-18,06,0,0.284,0,None
2022-10-18,07,0,0.323,0,None
2022-10-18,08,0.198,0,0.133,Low
2022-10-18,09,0,0,0.278,Medium
2022-10-18,10,0,0,0.269,High
2022-10-18,11,0,0,0.265,High
2022-10-18,12,0.055,0,0.453,Medium
2022-10-18,13,0,0,0.288,Medium
2022-10-18,14,0.111,0,0.15,None
2022-10-18,15,0.144,0,0.113,None
2022-10-18,16,0.256,0,0.044,None
2022-10-18,17,0.286,0,0.04,None
2022-10-18,18,0.511,0,0,None
2022-10-18,19,0.544,0,0,None
2022-10-18,20,0.404,0,0,None
2022-10-18,21,0.499,0,0,None
2022-10-18,22,0,0.59,0,None
2022-10-18,23,0,0.511,0,None
2022-10-19,00,0,0.309,0,None
2022-10-19,01,0,0.269,0,None
2022-10-19,02,0,0.266,0,None
2022-10-19,03,0,0.232,0,None
2022-10-19,04,0,0.267,0,None
2022-10-19,05,0,0.26,0,None
2022-10-19,06,0,0.248,0,None
2022-10-19,07,0,0.392,0,None
2022-10-19,08,0.568,0,0.001,None
2022-10-19,09,0.202,0,0.139,None
2022-10-19,10,0.228,0,0.167,None
2022-10-19,11,0.624,0,0.161,None
2022-10-19,12,0.481,0,0.432,Medium
2022-10-19,13,0,0,0.299,Medium
2022-10-19,14,0.13,0,0.193,None
2022-10-19,15,0.036,0,0.302,Medium
2022-10-19,16,0.112,0,0.269,Medium
2022-10-19,17,0.368,0,0.132,None
2022-10-19,18,0.502,0,0.017,None
2022-10-19,19,0.755,0,0,None
2022-10-19,20,0.906,0,0,None
2022-10-19,21,0.528,0,0,None
2022-10-19,22,0,0.578,0,None
2022-10-19,23,0,0.445,0,None
2022-10-20,00,0,0.459,0,None
2022-10-20,01,0,0.458,0,None
2022-10-20,02,0,0.311,0,None
2022-10-20,03,0,0.284,0,None
2022-10-20,04,0,0.289,0,None
2022-10-20,05,0,0.258,0,None
2022-10-20,06,0,0.253,0,None
2022-10-20,07,0,0.303,0,None
2022-10-20,08,0.32,0,0.028,None
2022-10-20,09,0.133,0,0.162,None
2022-10-20,10,0.22,0,0.023,None
2022-10-20,11,0.054,0,0.22,None
2022-10-20,12,0.11,0,0.135,None
2022-10-20,13,0.129,0,0.122,None
2022-10-20,14,0,0,0.28,None
2022-10-20,15,0.037,0,0.203,None
2022-10-20,16,0.106,0,0.152,None
2022-10-20,17,0.174,0,0.101,None
2022-10-20,18,1.527,0,0.008,None
2022-10-20,19,1.827,0,0,None
2022-10-20,20,0.929,0,0,None
2022-10-20,21,0.521,0,0,None
2022-10-20,22,0,0.514,0,None
2022-10-20,23,0,0.523,0,None
2022-10-21,00,0,0.448,0,None
2022-10-21,01,0,0.343,0,None
2022-10-21,02,0,0.354,0,None
2022-10-21,03,0,0.262,0,None
2022-10-21,04,0,0.247,0,None
2022-10-21,05,0,0.268,0,None
2022-10-21,06,0,0.236,0,None
2022-10-21,07,0,0.274,0,None
2022-10-21,08,0.539,0,0.022,None
2022-10-21,09,0.36,0,0.056,None
2022-10-21,10,0.143,0,0.294,None
2022-10-21,11,0,0,0.441,None
2022-10-21,12,0.025,0,0.323,None
2022-10-21,13,0.1,0,0.215,None
2022-10-21,14,0.077,0,0.171,None
2022-10-21,15,0.007,0,0.267,None
2022-10-21,16,0.043,0,0.219,None
2022-10-21,17,0.155,0,0.085,None
2022-10-21,18,0.265,0,0.009,None
2022-10-21,19,0.46,0,0,None
2022-10-21,20,0.316,0,0,None
2022-10-21,21,0.364,0,0,None
2022-10-21,22,0,0.372,0,None
2022-10-21,23,0,0.505,0,None
2022-10-22,00,0,0.515,0,None
2022-10-22,01,0,0.412,0,None
2022-10-22,02,0,0.285,0,None
2022-10-22,03,0,0.279,0,None
2022-10-22,04,0,0.267,0,None
2022-10-22,05,0,0.233,0,None
2022-10-22,06,0,0.251,0,None
2022-10-22,07,0,0.267,0,None
2022-10-22,08,0.211,0,0.032,None
2022-10-22,09,0.363,0,0.158,None
2022-10-22,10,0.207,0,0.207,None
2022-10-22,11,0.579,0,0.274,None
2022-10-22,12,0.117,0,0.234,None
2022-10-22,13,0.134,0,0.139,None
2022-10-22,14,0.125,0,0.156,None
2022-10-22,15,0.086,0,0.175,None
2022-10-22,16,0.336,0,0.173,None
2022-10-22,17,0.509,0,0.038,None
2022-10-22,18,0.598,0,0.001,None
2022-10-22,19,0.671,0,0,None
2022-10-22,20,0.499,0,0,None
2022-10-22,21,0.512,0,0,None
2022-10-22,22,0,0.455,0,None
2022-10-22,23,0,0.398,0,None
2022-10-23,00,0,0.259,0,None
2022-10-23,01,0,0.27,0,None
2022-10-23,02,0,0.268,0,None
2022-10-23,03,0,0.248,0,None
2022-10-23,04,0,0.251,0,None
2022-10-23,05,0,0.267,0,None
2022-10-23,06,0,0.263,0,None
2022-10-23,07,0,0.254,0,None
2022-10-23,08,0.243,0,0.016,None
2022-10-23,09,0.161,0,0.097,None
2022-10-23,10,0.167,0,0.117,None
2022-10-23,11,0.763,0,0.316,None
2022-10-23,12,0.557,0,0.41,None
2022-10-23,13,0.125,0,0.452,None
2022-10-23,14,0.218,0,0.234,None
2022-10-23,15,0.27,0,0.308,None
2022-10-23,16,0.532,0,0.216,None
2022-10-23,17,0.341,0,0.131,None
2022-10-23,18,0.461,0,0.017,None
2022-10-23,19,0.48,0,0,None
2022-10-23,20,0.375,0,0,None
2022-10-23,21,0.625,0,0,None
2022-10-23,22,0,0.38,0,None
2022-10-23,23,0,0.535,0,None
2022-10-24,00,0,0.576,0,None
2022-10-24,01,0,0.511,0,None
2022-10-24,02,0,0.306,0,None
2022-10-24,03,0,0.287,0,None
2022-10-24,04,0,0.258,0,None
2022-10-24,05,0,0.268,0,None
2022-10-24,06,0,0.277,0,None
2022-10-24,07,0,0.451,0,None
2022-10-24,08,0.544,0,0.01,None
2022-10-24,09,0.131,0,0.158,Medium
2022-10-24,10,0.086,0,0.182,None
2022-10-24,11,0.053,0,0.22,Low
2022-10-24,12,0.066,0,0.312,Medium
2022-10-24,13,0.439,0,0.27,Low
2022-10-24,14,0.017,0,0.323,Medium
2022-10-24,15,0.054,0,0.291,Low
2022-10-24,16,0.325,0,0.08,None
2022-10-24,17,0.323,0,0.026,None
2022-10-24,18,0.462,0,0,None
2022-10-24,19,0.958,0,0,None
2022-10-24,20,0.753,0,0,None
2022-10-24,21,0.578,0,0,None
2022-10-24,22,0,0.551,0,None
2022-10-24,23,0,0.54,0,None
2022-10-25,00,0,0.484,0,None
2022-10-25,01,0,0.345,0,None
2022-10-25,02,0,0.263,0,None
2022-10-25,03,0,0.262,0,None
2022-10-25,04,0,0.27,0,None
2022-10-25,05,0,0.271,0,None
2022-10-25,06,0,0.27,0,None
2022-10-25,07,0,0.44,0,None
2022-10-25,08,0.416,0,0.001,None
2022-10-25,09,0.279,0,0.019,None
2022-10-25,10,0.145,0,0.168,None
2022-10-25,11,0.012,0,0.295,Medium
2022-10-25,12,0,0,0.348,Medium
2022-10-25,13,0.067,0,0.302,Medium
2022-10-25,14,0,0,0.26,Medium
2022-10-25,15,0.011,0,0.248,Medium
2022-10-25,16,0.032,0,0.229,Low
2022-10-25,17,0.185,0,0.078,None
2022-10-25,18,0.271,0,0.001,None
2022-10-25,19,1.855,0,0,None
2022-10-25,20,0.599,0,0,None
2022-10-25,21,0.6,0,0,None
2022-10-25,22,0,0.862,0,None
2022-10-25,23,0,1.054,0,None
2022-10-26,00,0,0.401,0,None
2022-10-26,01,0,0.268,0,None
2022-10-26,02,0,0.26,0,None
2022-10-26,03,0,0.262,0,None
2022-10-26,04,0,0.269,0,None
2022-10-26,05,0,0.271,0,None
2022-10-26,06,0,0.269,0,None
2022-10-26,07,0,0.592,0,None
2022-10-26,08,0.421,0,0.018,None
2022-10-26,09,0.048,0,0.226,Low
2022-10-26,10,0,0,0.258,High
2022-10-26,11,0.016,0,0.297,High
2022-10-26,12,0.036,0,0.412,Low
2022-10-26,13,0.035,0,0.402,Medium
2022-10-26,14,0,0,0.281,High
2022-10-26,15,0,0,0.306,Medium
2022-10-26,16,0.125,0,0.205,None
2022-10-26,17,0.243,0,0.089,None
2022-10-26,18,0.501,0,0.002,None
2022-10-26,19,1.253,0,0,None
2022-10-26,20,0.623,0,0,None
2022-10-26,21,0.491,0,0,None
2022-10-26,22,0,0.414,0,None
2022-10-26,23,0,0.315,0,None
2022-10-27,00,0,0.402,0,None
2022-10-27,01,0,0.405,0,None
2022-10-27,02,0,0.262,0,None
2022-10-27,03,0,0.257,0,None
2022-10-27,04,0,0.256,0,None
2022-10-27,05,0,0.256,0,None
2022-10-27,06,0,0.262,0,None
2022-10-27,07,0,0.412,0,None
2022-10-27,08,0.37,0,0.003,None
2022-10-27,09,0.337,0,0.027,None
2022-10-27,10,0.214,0,0.076,None
2022-10-27,11,0.16,0,0.132,None
2022-10-27,12,0.016,0,0.269,Medium
2022-10-27,13,0,0,0.284,Medium
2022-10-27,14,0.016,0,0.266,Low
2022-10-27,15,0.194,0,0.09,None
2022-10-27,16,0.249,0,0.036,None
2022-10-27,17,0.334,0,0.03,None
2022-10-27,18,0.425,0,0,None
2022-10-27,19,0.407,0,0,None
2022-10-27,20,0.586,0,0,None
2022-10-27,21,0.568,0,0,None
2022-10-27,22,0,0.511,0,None
2022-10-27,23,0,0.385,0,None
2022-10-28,00,0,0.27,0,None
2022-10-28,01,0,0.26,0,None
2022-10-28,02,0,0.256,0,None
2022-10-28,03,0,0.25,0,None
2022-10-28,04,0,0.333,0,None
2022-10-28,05,0,0.297,0,None
2022-10-28,06,0,0.256,0,None
2022-10-28,07,0,0.268,0,None
2022-10-28,08,0.32,0,0,None
2022-10-28,09,0.299,0,0,None
2022-10-28,10,0.28,0,0,None
2022-10-28,11,0.218,0,0.108,None
2022-10-28,12,0.082,0,0.208,Low
2022-10-28,13,0.143,0,0.164,None
2022-10-28,14,0.239,0,0.051,None
2022-10-28,15,0.277,0,0.009,None
2022-10-28,16,0.314,0,0,None
2022-10-28,17,0.283,0,0,None
2022-10-28,18,0.35,0,0,None
2022-10-28,19,0.362,0,0,None
2022-10-28,20,0.361,0,0,None
2022-10-28,21,0.386,0,0,None
2022-10-28,22,0,0.407,0,None
2022-10-28,23,0,0.469,0,None
2022-10-29,00,0,0.498,0,None
2022-10-29,01,0,0.498,0,None
2022-10-29,02,0,0.492,0,None
2022-10-29,03,0,0.452,0,None
2022-10-29,04,0,0.447,0,None
2022-10-29,05,0,0.286,0,None
2022-10-29,06,0,0.256,0,None
2022-10-29,07,0,0.256,0,None
2022-10-29,08,0.297,0,0.002,None
2022-10-29,09,0.214,0,0.036,None
2022-10-29,10,0.108,0,0.174,Low
2022-10-29,11,0.751,0,0.128,None
2022-10-29,12,0.218,0,0.06,None
2022-10-29,13,0.696,0,0.146,None
2022-10-29,14,0.796,0,0.053,None
2022-10-29,15,0.598,0,0.112,None
2022-10-29,16,0.361,0,0.224,None
2022-10-29,17,0.469,0,0.069,None
2022-10-29,18,0.476,0,0,None
2022-10-29,19,0.516,0,0,None
2022-10-29,20,0.426,0,0,None
2022-10-29,21,0.42,0,0,None
2022-10-29,22,0,0.471,0,None
2022-10-29,23,0,0.493,0,None
2022-10-30,00,0,0.586,0,None
2022-10-30,01,0,0.807,0,None
2022-10-30,02,0,0.278,0,None
2022-10-30,03,0,0.269,0,None
2022-10-30,04,0,0.263,0,None
2022-10-30,05,0,0.265,0,None
2022-10-30,06,0,0.26,0,None
2022-10-30,07,0,0.228,0.043,None
2022-10-30,08,0.054,0,0.245,None
2022-10-30,09,0.194,0,0.501,Medium
2022-10-30,10,0.512,0,0.412,Medium
2022-10-30,11,0.68,0,0.824,Medium
2022-10-30,12,0.72,0,0.949,None
2022-10-30,13,0.016,0,0.579,High
2022-10-30,14,0,0,0.386,High
2022-10-30,15,0.067,0,0.425,Low
2022-10-30,16,0.416,0,0.087,None
2022-10-30,17,0.616,0,0,None
2022-10-30,18,0.44,0,0,None
2022-10-30,19,0.495,0,0,None
2022-10-30,20,0.88,0,0,None
2022-10-30,21,0.582,0,0,None
2022-10-30,22,0,0.557,0,None
2022-10-30,23,0,0.511,0,None
2022-10-31,00,0,0.405,0,None
2022-10-31,01,0,0.281,0,None
2022-10-31,02,0,0.27,0,None
2022-10-31,03,0,0.265,0,None
2022-10-31,04,0,0.256,0,None
2022-10-31,05,0,0.255,0,None
2022-10-31,06,0,0.264,0,None
2022-10-31,07,0,0.272,0,None
2022-10-31,08,0.248,0,0.033,None
2022-10-31,09,0.404,0,0.099,None
2022-10-31,10,0.148,0,0.397,Medium
2022-10-31,11,0.196,0,0.247,None
2022-10-31,12,0.155,0,0.31,None
2022-10-31,13,0.258,0,0.337,Medium
2022-10-31,14,0.438,0,0.561,Medium
2022-10-31,15,0.789,0,0.301,Medium
2022-10-31,16,0.314,0,0.112,None
2022-10-31,17,0.397,0,0.002,None
2022-10-31,18,0.435,0,0,None
2022-10-31,19,0.291,0,0,None
2022-10-31,20,0.332,0,0,None
2022-10-31,21,0.362,0,0,None
2022-10-31,22,0,0.352,0,None
2022-10-31,23,0,0.584,0,None
2022-11-01,00,0,0.444,0,None
2022-11-01,01,0,0.606,0,None
2022-11-01,02,0,0.359,0,None
2022-11-01,03,0,0.269,0,None
2022-11-01,04,0,0.266,0,None
2022-11-01,05,0,0.27,0,None
2022-11-01,06,0,0.257,0,None
2022-11-01,07,0,0.245,0.014,None
2022-11-01,08,0.115,0,0.147,Low
2022-11-01,09,0,0,0.275,High
2022-11-01,10,0.038,0,0.428,High
2022-11-01,11,0.016,0,0.313,High
2022-11-01,12,0.018,0,0.284,Medium
2022-11-01,13,0.001,0,0.293,Medium
2022-11-01,14,0.108,0,0.185,Medium
2022-11-01,15,0.182,0,0.197,Low
2022-11-01,16,0.31,0,0.09,None
2022-11-01,17,0.337,0,0.002,None
2022-11-01,18,0.38,0,0,None
2022-11-01,19,0.436,0,0,None
2022-11-01,20,0.437,0,0,None
2022-11-01,21,0.469,0,0,None
2022-11-01,22,0,0.359,0,None
2022-11-01,23,0,0.488,0,None
2022-11-02,00,0,0.519,0,None
2022-11-02,01,0,0.361,0,None
2022-11-02,02,0,0.28,0,None
2022-11-02,03,0,0.281,0,None
2022-11-02,04,0,0.277,0,None
2022-11-02,05,0,0.259,0,None
2022-11-02,06,0,0.255,0,None
2022-11-02,07,0,0.481,0.046,None
2022-11-02,08,0.326,0,0.17,Low
2022-11-02,09,0,0,0.338,Medium
2022-11-02,10,0,0,0.32,Medium
2022-11-02,11,0,0,0.31,High
2022-11-02,12,0,0,0.27,High
2022-11-02,13,0,0,0.248,Medium
2022-11-02,14,0.126,0,0.243,None
2022-11-02,15,0.252,0,0.199,None
2022-11-02,16,0.398,0,0.054,None
2022-11-02,17,0.531,0,0,None
2022-11-02,18,0.609,0,0,None
2022-11-02,19,0.818,0,0,None
2022-11-02,20,0.737,0,0,None
2022-11-02,21,0.469,0,0,None
2022-11-02,22,0,0.513,0,None
2022-11-02,23,0,0.597,0,None
2022-11-03,00,0,0.473,0,None
2022-11-03,01,0,0.498,0,None
2022-11-03,02,0,0.383,0,None
2022-11-03,03,0,0.269,0,None
2022-11-03,04,0,0.27,0,None
2022-11-03,05,0,0.256,0,None
2022-11-03,06,0,0.257,0,None
2022-11-03,07,0,0.421,0,None
2022-11-03,08,0.322,0,0.048,None
2022-11-03,09,0.264,0,0.08,None
2022-11-03,10,0.084,0,0.168,Low
2022-11-03,11,0.042,0,0.211,Low
2022-11-03,12,0.125,0,0.131,None
2022-11-03,13,0.049,0,0.201,Low
2022-11-03,14,0,0,0.253,Medium
2022-11-03,15,0.034,0,0.216,Low
2022-11-03,16,0.145,0,0.103,None
2022-11-03,17,0.316,0,0.008,None
2022-11-03,18,0.515,0,0,None
2022-11-03,19,1.203,0,0,None
2022-11-03,20,0.901,0,0,None
2022-11-03,21,0.569,0,0,None
2022-11-03,22,0,0.553,0,None
2022-11-03,23,0,0.471,0,None
2022-11-04,00,0,0.431,0,None
2022-11-04,01,0,0.421,0,None
2022-11-04,02,0,0.334,0,None
2022-11-04,03,0,0.261,0,None
2022-11-04,04,0,0.247,0,None
2022-11-04,05,0,0.237,0,None
2022-11-04,06,0,0.26,0,None
2022-11-04,07,0,0.473,0.032,None
2022-11-04,08,0.21,0,0.245,None
2022-11-04,09,0,0,0.261,High
2022-11-04,10,0,0,0.257,High
2022-11-04,11,0,0,0.271,High
2022-11-04,12,0,0,0.273,Very High
2022-11-04,13,0.295,0,0.592,High
2022-11-04,14,0,0,0.315,High
2022-11-04,15,0.018,0,0.338,Medium
2022-11-04,16,0.262,0,0.098,None
2022-11-04,17,0.37,0,0.004,None
2022-11-04,18,0.632,0,0,None
2022-11-04,19,0.598,0,0,None
2022-11-04,20,0.538,0,0,None
2022-11-04,21,0.387,0,0,None
2022-11-04,22,0,0.377,0,None
2022-11-04,23,0,0.438,0,None
2022-11-05,00,0,0.334,0,None
2022-11-05,01,0,0.278,0,None
2022-11-05,02,0,0.271,0,None
2022-11-05,03,0,0.264,0,None
2022-11-05,04,0,0.249,0,None
2022-11-05,05,0,0.266,0,None
2022-11-05,06,0,0.273,0,None
2022-11-05,07,0,0.205,0.051,None
2022-11-05,08,0,0,0.264,Medium
2022-11-05,09,0,0,0.296,High
2022-11-05,10,0,0,0.653,Medium
2022-11-05,11,0.21,0,0.558,High
2022-11-05,12,0.129,0,0.732,Medium
2022-11-05,13,0.716,0,0.853,None
2022-11-05,14,0.025,0,0.508,Medium
2022-11-05,15,0.036,0,0.294,Medium
2022-11-05,16,0.34,0,0.076,None
2022-11-05,17,0.436,0,0.001,None
2022-11-05,18,0.479,0,0,None
2022-11-05,19,0.588,0,0,None
2022-11-05,20,0.372,0,0,None
2022-11-05,21,0.332,0,0,None
2022-11-05,22,0,0.416,0,None
2022-11-05,23,0,0.552,0,None
2022-11-06,00,0,0.489,0,None
2022-11-06,01,0,0.473,0,None
2022-11-06,02,0,0.315,0,None
2022-11-06,03,0,0.293,0,None
2022-11-06,04,0,0.263,0,None
2022-11-06,05,0,0.305,0,None
2022-11-06,06,0,0.273,0,None
2022-11-06,07,0,0.273,0.002,None
2022-11-06,08,0.211,0,0.069,None
2022-11-06,09,0.355,0,0.156,None
2022-11-06,10,0.854,0,0.223,None
2022-11-06,11,0.931,0,0.35,None
2022-11-06,12,1.529,0,0.274,None
2022-11-06,13,0.462,0,0.65,None
2022-11-06,14,0.132,0,0.33,Medium
2022-11-06,15,0.086,0,0.318,Medium
2022-11-06,16,0.646,0,0.053,None
2022-11-06,17,0.942,0,0.001,None
2022-11-06,18,0.576,0,0,None
2022-11-06,19,0.852,0,0,None
2022-11-06,20,0.454,0,0,None
2022-11-06,21,0.435,0,0,None
2022-11-06,22,0,0.514,0,None
2022-11-06,23,0,0.515,0,None
2022-11-07,00,0,0.397,0,None
2022-11-07,01,0,0.401,0,None
2022-11-07,02,0,0.349,0,None
2022-11-07,03,0,0.405,0,None
2022-11-07,04,0,0.321,0,None
2022-11-07,05,0,0.351,0,None
2022-11-07,06,0,0.365,0,None
2022-11-07,07,0,0.519,0.021,None
2022-11-07,08,0.317,0,0.133,None
2022-11-07,09,0.024,0,0.269,Medium
2022-11-07,10,0.464,0,0.357,Medium
2022-11-07,11,0.73,0,0.261,Low
2022-11-07,12,0.479,0,0.319,Medium
2022-11-07,13,0.102,0,0.21,None
2022-11-07,14,0.109,0,0.213,None
2022-11-07,15,0.244,0,0.072,None
2022-11-07,16,0.308,0,0.021,None
2022-11-07,17,0.345,0,0,None
2022-11-07,18,0.42,0,0,None
2022-11-07,19,2.086,0,0,None
2022-11-07,20,0.447,0,0,None
2022-11-07,21,0.67,0,0,None
2022-11-07,22,0,0.512,0,None
2022-11-07,23,0,0.464,0,None
2022-11-08,00,0,0.449,0,None
2022-11-08,01,0,0.436,0,None
2022-11-08,02,0,0.32,0,None
2022-11-08,03,0,0.276,0,None
2022-11-08,04,0,0.267,0,None
2022-11-08,05,0,0.25,0,None
2022-11-08,06,0,0.263,0,None
2022-11-08,07,0,0.438,0,None
2022-11-08,08,0.356,0,0.026,None
2022-11-08,09,0.222,0,0.176,None
2022-11-08,10,0.174,0,0.109,None
2022-11-08,11,0.25,0,0.048,None
2022-11-08,12,0.043,0,0.363,Low
2022-11-08,13,0.111,0,0.221,Low
2022-11-08,14,0.046,0,0.227,Low
2022-11-08,15,0.131,0,0.148,Low
2022-11-08,16,0.234,0,0.058,None
2022-11-08,17,0.294,0,0,None
2022-11-08,18,0.518,0,0,None
2022-11-08,19,1.174,0,0,None
2022-11-08,20,0.781,0,0,None
2022-11-08,21,0.717,0,0,None
2022-11-08,22,0,0.53,0,None
2022-11-08,23,0,0.479,0,None
2022-11-09,00,0,0.529,0,None
2022-11-09,01,0,0.535,0,None
2022-11-09,02,0,0.52,0,None
2022-11-09,03,0,0.501,0,None
2022-11-09,04,0,0.289,0,None
2022-11-09,05,0,0.251,0,None
2022-11-09,06,0,0.27,0,None
2022-11-09,07,0,0.734,0.001,None
2022-11-09,08,0.516,0,0.057,None
2022-11-09,09,0.309,0,0.155,None
2022-11-09,10,0.021,0,0.424,None
2022-11-09,11,0.175,0,0.262,None
2022-11-09,12,0.122,0,0.398,None
2022-11-09,13,0.334,0,0.187,None
2022-11-09,14,0.252,0,0.283,None
2022-11-09,15,0.263,0,0.152,None
2022-11-09,16,0.336,0,0.016,None
2022-11-09,17,0.497,0,0,None
2022-11-09,18,0.434,0,0,None
2022-11-09,19,0.383,0,0,None
2022-11-09,20,0.361,0,0,None
2022-11-09,21,0.462,0,0,None
2022-11-09,22,0,0.463,0,None
2022-11-09,23,0,0.494,0,None
2022-11-10,00,0,0.278,0,None
2022-11-10,01,0,0.277,0,None
2022-11-10,02,0,0.271,0,None
2022-11-10,03,0,0.269,0,None
2022-11-10,04,0,0.256,0,None
2022-11-10,05,0,0.249,0,None
2022-11-10,06,0,0.267,0,None
2022-11-10,07,0,0.625,0.002,None
2022-11-10,08,0.273,0,0.057,None
2022-11-10,09,0.087,0,0.255,Medium
2022-11-10,10,0,0,0.247,High
2022-11-10,11,0,0,0.247,Very High
2022-11-10,12,0,0,0.258,High
2022-11-10,13,0,0,0.257,Medium
2022-11-10,14,0.01,0,0.245,Medium
2022-11-10,15,0.014,0,0.232,Medium
2022-11-10,16,0.184,0,0.05,None
2022-11-10,17,0.272,0,0,None
2022-11-10,18,0.504,0,0,None
2022-11-10,19,1.677,0,0,None
2022-11-10,20,0.677,0,0,None
2022-11-10,21,0.62,0,0,None
2022-11-10,22,0,0.521,0,None
2022-11-10,23,0,0.51,0,None
2022-11-11,00,0,0.48,0,None
2022-11-11,01,0,0.333,0,None
2022-11-11,02,0,0.26,0,None
2022-11-11,03,0,0.257,0,None
2022-11-11,04,0,0.24,0,None
2022-11-11,05,0,0.238,0,None
2022-11-11,06,0,0.256,0,None
2022-11-11,07,0,0.665,0.033,None
2022-11-11,08,0.049,0,0.357,Medium
2022-11-11,09,0,0,0.337,High
2022-11-11,10,0,0,0.427,High
2022-11-11,11,0,0,0.414,High
2022-11-11,12,0,0,0.369,High
2022-11-11,13,0,0,0.346,High
2022-11-11,14,0,0,0.337,High
2022-11-11,15,0.031,0,0.293,Medium
2022-11-11,16,0.279,0,0.049,None
2022-11-11,17,0.445,0,0,None
2022-11-11,18,0.385,0,0,None
2022-11-11,19,0.337,0,0,None
2022-11-11,20,0.356,0,0,None
2022-11-11,21,0.493,0,0,None
2022-11-11,22,0,0.381,0,None
2022-11-11,23,0,0.293,0,None
2022-11-12,00,0,0.372,0,None
2022-11-12,01,0,0.269,0,None
2022-11-12,02,0,0.3,0,None
2022-11-12,03,0,0.246,0,None
2022-11-12,04,0,0.255,0,None
2022-11-12,05,0,0.264,0,None
2022-11-12,06,0,0.649,0,None
2022-11-12,07,0,0.221,0.029,None
2022-11-12,08,0.229,0,0.367,Medium
2022-11-12,09,0.061,0,0.502,Medium
2022-11-12,10,0.317,0,0.727,Medium
2022-11-12,11,0.21,0,0.779,Medium
2022-11-12,12,0.588,0,0.91,Low
2022-11-12,13,0.358,0,0.782,Medium
2022-11-12,14,0.517,0,0.588,Low
2022-11-12,15,0.246,0,0.307,None
2022-11-12,16,0.423,0,0.037,None
2022-11-12,17,0.462,0,0,None
2022-11-12,18,0.473,0,0,None
2022-11-12,19,0.448,0,0,None
2022-11-12,20,0.521,0,0,None
2022-11-12,21,0.482,0,0,None
2022-11-12,22,0,0.321,0,None
2022-11-12,23,0,0.341,0,None
2022-11-13,00,0,0.345,0,None
2022-11-13,01,0,0.324,0,None
2022-11-13,02,0,0.254,0,None
2022-11-13,03,0,0.245,0,None
2022-11-13,04,0,0.264,0,None
2022-11-13,05,0,0.265,0,None
2022-11-13,06,0,0.254,0,None
2022-11-13,07,0,0.238,0.004,None
2022-11-13,08,0.058,0,0.211,Medium
2022-11-13,09,0.06,0,0.401,Medium
2022-11-13,10,0.387,0,0.601,Medium
2022-11-13,11,0.452,0,0.86,None
2022-11-13,12,1.745,0,0.585,None
2022-11-13,13,0.638,0,0.619,None
2022-11-13,14,0.177,0,0.157,None
