Data,Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),dt,dt_iso,city_name,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,rain_1h,clouds_all,weather_description,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant
2022-08-07,21,0.373,0.0,0.0,None,1659906000,2022-08-07 21:00:00+00:00,local,21.26,21.58,16.72,24.79,1015,,,82,1.61,,2,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,22,0.0,0.431,0.0,None,1659909600,2022-08-07 22:00:00+00:00,local,20.43,20.72,16.72,23.68,1015,,,84,0.9,,1,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07,23,0.0,0.372,0.0,None,1659913200,2022-08-07 23:00:00+00:00,local,19.39,19.66,16.68,22.57,1015,,,87,1.12,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,0,0.0,0.292,0.0,None,1659916800,2022-08-08 00:00:00+00:00,local,18.87,19.14,16.12,22.01,1015,,,89,1.35,,2,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,1,0.0,0.255,0.0,None,1659920400,2022-08-08 01:00:00+00:00,local,18.8,19.06,15.57,21.45,1015,,,89,1.43,,6,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,2,0.0,0.246,0.0,None,1659924000,2022-08-08 02:00:00+00:00,local,18.8,19.09,15.57,20.9,1015,,,90,1.31,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,3,0.0,0.234,0.0,None,1659927600,2022-08-08 03:00:00+00:00,local,18.29,18.55,15.57,20.34,1014,,,91,1.27,,7,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,4,0.0,0.204,0.0,None,1659931200,2022-08-08 04:00:00+00:00,local,17.78,17.99,15.57,19.79,1014,,,91,1.8,,5,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,5,0.0,0.215,0.0,None,1659934800,2022-08-08 05:00:00+00:00,local,17.25,17.43,15.57,19.79,1014,,,92,1.74,,4,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,6,0.0,0.191,0.0,None,1659938400,2022-08-08 06:00:00+00:00,local,17.27,17.45,15.57,19.23,1015,,,92,1.61,,11,few clouds,4.0,1.0,3.0,14.9,30.8,10.6,2.6,7.9,30.3,81.4
2022-08-08,7,0.0,0.264,0.016,None,1659942000,2022-08-08 07:00:00+00:00,local,17.92,18.17,15.72,17.93,1015,,,92,1.24,,13,few clouds,87.0,40.0,47.0,249.3,205.6,139.8,64.3,75.5,258.7,330.5
2022-08-08,8,0.129,0.0,0.102,None,1659945600,2022-08-08 08:00:00+00:00,local,20.97,21.45,16.72,21.78,1015,,,89,0.57,,12,few clouds,258.0,170.0,88.0,498.8,453.3,326.6,215.2,111.4,498.8,573.9
2022-08-08,9,0.0,0.0,0.19,Medium,1659949200,2022-08-08 09:00:00+00:00,local,22.98,23.53,18.72,23.84,1016,,,84,0.44,,1,sky is clear,459.0,374.0,85.0,724.3,686.9,531.2,432.8,98.4,724.3,794.9
2022-08-08,10,0.002,0.0,0.468,High,1659952800,2022-08-08 10:00:00+00:00,local,25.5,26.04,19.72,26.2,1016,,,74,1.31,,3,sky is clear,633.0,546.0,87.0,815.8,890.3,695.6,600.0,95.6,815.8,978.4
2022-08-08,11,0.0,0.0,0.223,Very High,1659956400,2022-08-08 11:00:00+00:00,local,26.99,28.84,18.72,32.01,1016,,,70,1.97,,3,sky is clear,775.0,683.0,92.0,865.6,1049.7,820.9,723.5,97.5,865.6,1111.9
2022-08-08,12,0.0,0.0,0.195,Very High,1659960000,2022-08-08 12:00:00+00:00,local,27.73,30.04,17.72,33.12,1015,,,69,2.68,,2,sky is clear,870.0,775.0,95.0,893.2,1154.2,894.1,796.5,97.6,893.2,1186.3
2022-08-08,13,0.0,0.0,0.199,Very High,1659963600,2022-08-08 13:00:00+00:00,local,27.98,30.37,17.72,34.79,1015,,,68,3.39,,4,sky is clear,895.0,789.0,106.0,877.1,1196.7,894.8,788.8,106.0,877.1,1196.4
2022-08-08,14,0.0,0.0,0.32,Very High,1659967200,2022-08-08 14:00:00+00:00,local,28.26,30.75,17.72,35.34,1015,,,67,3.85,,9,sky is clear,869.0,753.0,116.0,853.0,1174.3,844.8,732.1,112.8,853.0,1141.7
2022-08-08,15,0.0,0.0,0.372,High,1659970800,2022-08-08 15:00:00+00:00,local,28.23,30.43,18.72,35.9,1015,,,65,4.04,,6,sky is clear,801.0,691.0,110.0,844.6,1088.4,754.8,651.2,103.7,844.6,1025.7
2022-08-08,16,0.037,0.0,0.368,High,1659974400,2022-08-08 16:00:00+00:00,local,27.54,29.59,17.72,34.23,1014,,,68,3.61,,3,sky is clear,674.0,571.0,103.0,803.9,945.0,610.8,517.5,93.3,803.9,856.4
2022-08-08,17,0.0,0.0,0.257,High,1659978000,2022-08-08 17:00:00+00:00,local,26.39,26.39,17.72,33.68,1015,,,64,2.87,,4,sky is clear,518.0,428.0,90.0,755.5,753.6,443.5,366.4,77.1,755.5,645.2
2022-08-08,18,0.021,0.0,0.24,None,1659981600,2022-08-08 18:00:00+00:00,local,25.29,25.65,17.72,32.01,1015,,,68,2.51,,7,sky is clear,329.0,253.0,76.0,638.1,527.5,253.6,195.1,58.6,638.1,406.7
2022-08-08,19,0.815,0.0,0.051,None,1659985200,2022-08-08 19:00:00+00:00,local,23.18,23.49,17.72,29.23,1015,,,74,2.13,,4,sky is clear,144.0,93.0,51.0,438.8,281.9,80.2,51.8,28.4,438.8,156.9
2022-08-08,20,0.449,0.0,0.004,None,1659988800,2022-08-08 20:00:00+00:00,local,21.6,21.9,17.72,27.01,1015,,,80,1.76,,3,sky is clear,18.0,7.0,11.0,73.5,68.2,0.0,0.0,0.0,0.0,0.0
2022-08-08,21,0.51,0.0,0.0,None,1659992400,2022-08-08 21:00:00+00:00,local,20.49,20.79,16.72,25.34,1016,,,84,1.5,,8,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,22,0.0,0.576,0.0,None,1659996000,2022-08-08 22:00:00+00:00,local,19.44,19.71,16.72,24.23,1016,,,87,0.97,,58,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08,23,0.0,0.436,0.0,None,1659999600,2022-08-08 23:00:00+00:00,local,18.92,19.19,16.68,23.12,1016,,,89,0.48,,43,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,0,0.0,0.328,0.0,None,1660003200,2022-08-09 00:00:00+00:00,local,18.39,18.63,16.68,22.57,1016,,,90,0.38,,58,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,1,0.0,0.394,0.0,None,1660006800,2022-08-09 01:00:00+00:00,local,17.87,18.11,16.68,22.01,1015,,,92,0.98,,52,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,2,0.0,0.236,0.0,None,1660010400,2022-08-09 02:00:00+00:00,local,17.87,18.11,16.68,21.45,1015,,,92,1.41,,56,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,3,0.0,0.286,0.0,None,1660014000,2022-08-09 03:00:00+00:00,local,17.87,18.14,16.68,20.9,1015,,,93,1.31,,55,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,4,0.0,0.185,0.0,None,1660017600,2022-08-09 04:00:00+00:00,local,17.87,18.17,16.68,20.34,1014,,,94,1.05,,47,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,5,0.0,0.185,0.0,None,1660021200,2022-08-09 05:00:00+00:00,local,17.87,18.14,16.68,19.79,1015,,,93,0.7,,52,broken clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,6,0.0,0.185,0.0,None,1660024800,2022-08-09 06:00:00+00:00,local,17.33,17.57,16.12,19.79,1015,,,94,0.32,,60,broken clouds,3.0,1.0,2.0,15.3,28.9,8.1,2.7,5.4,30.8,77.5
2022-08-09,7,0.0,0.184,0.01,None,1660028400,2022-08-09 07:00:00+00:00,local,20.55,20.98,16.72,21.15,1015,,,89,0.49,,49,scattered clouds,86.0,44.0,42.0,276.5,202.0,139.3,71.3,68.0,289.9,327.1
2022-08-09,8,0.151,0.0,0.069,None,1660032000,2022-08-09 08:00:00+00:00,local,22.89,23.4,16.72,23.7,1015,,,83,0.55,,9,sky is clear,264.0,188.0,76.0,555.8,450.1,334.8,238.4,96.4,555.8,570.9
2022-08-09,9,0.01,0.0,0.214,Medium,1660035600,2022-08-09 09:00:00+00:00,local,25.32,25.89,17.72,26.21,1015,,,76,1.0,,7,sky is clear,447.0,362.0,85.0,704.3,684.0,517.7,419.3,98.4,704.3,792.2
2022-08-09,10,0.027,0.0,0.594,Medium,1660039200,2022-08-09 10:00:00+00:00,local,26.66,26.66,17.72,32.01,1016,,,73,1.4,,32,scattered clouds,622.0,527.0,95.0,790.0,887.7,683.8,579.4,104.4,790.0,975.9
2022-08-09,11,0.0,0.0,0.27,Very High,1660042800,2022-08-09 11:00:00+00:00,local,27.65,29.89,17.72,35.34,1015,,,69,2.19,,6,sky is clear,763.0,666.0,97.0,846.3,1047.2,808.3,705.6,102.8,846.3,1109.5
2022-08-09,12,0.0,0.0,0.406,Very High,1660046400,2022-08-09 12:00:00+00:00,local,28.34,30.9,18.72,35.34,1015,,,67,2.53,,2,sky is clear,858.0,761.0,97.0,879.2,1151.8,881.8,782.2,99.7,879.2,1183.8
2022-08-09,13,0.0,0.0,0.352,Very High,1660050000,2022-08-09 13:00:00+00:00,local,28.87,31.76,18.72,36.45,1015,,,66,2.97,,1,sky is clear,896.0,790.0,106.0,880.3,1194.3,895.7,789.7,106.0,880.3,1193.9
2022-08-09,14,0.0,0.0,0.355,Very High,1660053600,2022-08-09 14:00:00+00:00,local,28.87,31.76,18.72,35.9,1014,,,66,3.48,,3,sky is clear,871.0,757.0,114.0,859.8,1171.7,846.6,735.8,110.8,859.8,1138.9
2022-08-09,15,0.0,0.0,0.245,Very High,1660057200,2022-08-09 15:00:00+00:00,local,28.6,29.73,19.72,35.34,1014,,,55,3.65,,2,sky is clear,791.0,678.0,113.0,831.2,1085.5,745.1,638.7,106.4,831.2,1022.6
2022-08-09,16,0.0,0.0,0.201,High,1660060800,2022-08-09 16:00:00+00:00,local,28.86,29.72,19.72,34.23,1014,,,52,3.29,,4,sky is clear,668.0,566.0,102.0,799.9,941.7,605.0,512.6,92.4,799.9,852.8
2022-08-09,17,0.0,0.0,0.327,Medium,1660064400,2022-08-09 17:00:00+00:00,local,29.14,30.24,20.72,32.01,1014,,,53,2.35,,2,sky is clear,508.0,419.0,89.0,743.6,749.9,434.4,358.3,76.1,743.6,641.3
2022-08-09,18,0.116,0.0,0.233,Low,1660068000,2022-08-09 18:00:00+00:00,local,28.44,28.86,19.72,30.34,1014,,,49,1.52,,1,sky is clear,327.0,255.0,72.0,648.5,523.3,251.4,196.0,55.3,648.5,402.3
2022-08-09,19,0.407,0.0,0.042,None,1660071600,2022-08-09 19:00:00+00:00,local,26.94,27.74,18.72,28.68,1014,,,56,1.19,,1,sky is clear,144.0,94.0,50.0,451.1,277.3,79.0,51.6,27.4,451.1,152.1
2022-08-09,20,0.632,0.0,0.002,None,1660075200,2022-08-09 20:00:00+00:00,local,24.77,24.9,17.72,27.01,1014,,,61,0.83,,0,sky is clear,17.0,7.0,10.0,75.0,65.8,0.0,0.0,0.0,0.0,0.0
2022-08-09,21,0.432,0.0,0.0,None,1660078800,2022-08-09 21:00:00+00:00,local,23.64,23.78,16.72,25.34,1015,,,66,0.33,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,22,0.0,0.45,0.0,None,1660082400,2022-08-09 22:00:00+00:00,local,18.8,18.9,16.72,24.23,1015,,,83,0.46,,2,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09,23,0.0,0.374,0.0,None,1660086000,2022-08-09 23:00:00+00:00,local,18.57,18.68,16.72,24.23,1014,,,84,0.56,,9,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,0,0.0,0.321,0.0,None,1660089600,2022-08-10 00:00:00+00:00,local,22.05,22.16,16.72,24.23,1014,,,71,1.11,,17,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,1,0.0,0.363,0.0,None,1660093200,2022-08-10 01:00:00+00:00,local,22.05,22.16,16.72,24.23,1014,,,71,0.11,,13,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,2,0.0,0.367,0.0,None,1660096800,2022-08-10 02:00:00+00:00,local,18.17,18.44,16.72,24.23,1014,,,92,0.63,,13,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,3,0.0,0.262,0.0,None,1660100400,2022-08-10 03:00:00+00:00,local,17.6,17.9,15.72,24.23,1013,,,95,0.81,,26,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,4,0.0,0.185,0.0,None,1660104000,2022-08-10 04:00:00+00:00,local,21.66,21.55,15.72,24.23,1013,,,64,0.81,,35,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,5,0.0,0.185,0.0,None,1660107600,2022-08-10 05:00:00+00:00,local,20.97,21.0,15.72,24.23,1013,,,72,0.78,,38,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,6,0.0,0.181,0.0,None,1660111200,2022-08-10 06:00:00+00:00,local,19.5,19.59,15.72,20.1,1013,,,80,0.94,,37,scattered clouds,3.0,1.0,2.0,15.6,26.9,8.2,2.7,5.5,31.3,73.6
2022-08-10,7,0.0,0.124,0.057,None,1660114800,2022-08-10 07:00:00+00:00,local,20.03,20.26,15.72,20.15,1014,,,83,0.7,,58,broken clouds,74.0,34.0,40.0,215.5,198.3,120.8,55.5,65.3,228.2,323.6
2022-08-10,8,0.02,0.0,0.189,Medium,1660118400,2022-08-10 08:00:00+00:00,local,18.56,18.82,16.72,28.68,1015,,,90,0.98,,34,scattered clouds,198.0,104.0,94.0,309.8,446.9,251.6,132.1,119.4,309.8,567.8
2022-08-10,9,0.0,0.0,0.187,High,1660122000,2022-08-10 09:00:00+00:00,local,19.28,19.48,17.72,28.68,1014,,,85,0.82,,36,scattered clouds,380.0,249.0,131.0,486.6,681.1,440.4,288.6,151.8,486.6,789.4
2022-08-10,10,0.086,0.0,0.413,Medium,1660125600,2022-08-10 10:00:00+00:00,local,26.07,26.07,19.72,29.79,1014,,,76,1.41,,44,scattered clouds,482.0,318.0,164.0,478.3,885.0,530.1,349.7,180.4,478.3,973.3
2022-08-10,11,0.0,0.0,0.289,High,1660129200,2022-08-10 11:00:00+00:00,local,27.51,29.75,19.72,32.57,1014,,,70,1.22,,16,few clouds,689.0,560.0,129.0,713.5,1044.8,730.1,593.4,136.7,713.5,1107.0
2022-08-10,12,0.0,0.0,0.307,Very High,1660132800,2022-08-10 12:00:00+00:00,local,29.11,31.88,27.46,32.57,1013,,,64,0.99,,10,sky is clear,813.0,696.0,117.0,806.1,1149.4,835.6,715.4,120.3,806.1,1181.4
2022-08-10,13,0.0,0.0,0.203,Very High,1660136400,2022-08-10 13:00:00+00:00,local,21.15,20.89,19.72,37.01,1013,,,60,1.96,,6,sky is clear,877.0,772.0,105.0,862.3,1191.8,876.7,771.7,105.0,862.3,1191.3
2022-08-10,14,0.0,0.0,0.356,Very High,1660140000,2022-08-10 14:00:00+00:00,local,21.91,21.62,20.72,36.45,1012,,,56,2.8,,6,sky is clear,875.0,780.0,95.0,888.3,1168.9,850.4,758.0,92.3,888.3,1136.0
2022-08-10,15,0.0,0.0,0.244,High,1660143600,2022-08-10 15:00:00+00:00,local,22.76,22.53,21.72,34.79,1012,,,55,3.86,,23,few clouds,764.0,658.0,106.0,809.2,1082.5,719.5,619.6,99.8,809.2,1019.4
2022-08-10,16,0.0,0.0,0.232,High,1660147200,2022-08-10 16:00:00+00:00,local,22.96,22.85,21.72,32.01,1012,,,59,4.58,,35,scattered clouds,643.0,539.0,104.0,764.7,938.3,582.0,487.9,94.1,764.7,849.3
2022-08-10,17,0.042,0.0,0.41,Low,1660150800,2022-08-10 17:00:00+00:00,local,28.8,30.7,21.72,29.04,1012,,,60,4.55,,34,scattered clouds,488.0,397.0,91.0,708.4,746.1,416.8,339.1,77.7,708.4,637.2
2022-08-10,18,0.473,0.0,0.177,None,1660154400,2022-08-10 18:00:00+00:00,local,27.74,29.38,20.72,27.93,1012,,,63,3.78,,31,scattered clouds,312.0,236.0,76.0,605.3,519.0,239.1,180.9,58.2,605.3,397.8
2022-08-10,19,0.958,0.0,0.045,None,1660158000,2022-08-10 19:00:00+00:00,local,19.16,19.12,18.72,25.34,1013,,,76,3.02,0.14,23,light rain,128.0,76.0,52.0,371.2,272.6,69.1,41.0,28.1,371.2,147.1
2022-08-10,20,0.418,0.0,0.004,None,1660161600,2022-08-10 20:00:00+00:00,local,18.03,18.0,17.72,24.23,1013,,,81,1.94,,13,few clouds,15.0,5.0,10.0,54.7,63.3,0.0,0.0,0.0,0.0,0.0
2022-08-10,21,0.432,0.0,0.0,None,1660165200,2022-08-10 21:00:00+00:00,local,17.91,17.95,17.72,23.68,1014,,,84,1.56,,8,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,22,0.0,0.517,0.0,None,1660168800,2022-08-10 22:00:00+00:00,local,17.85,17.96,17.72,22.57,1014,,,87,1.62,0.25,55,light rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10,23,0.0,0.422,0.0,None,1660172400,2022-08-10 23:00:00+00:00,local,17.85,17.99,17.72,22.01,1014,,,88,1.11,0.18,50,light rain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,0,0.0,0.38,0.0,None,1660176000,2022-08-11 00:00:00+00:00,local,19.26,19.59,17.72,21.77,1013,,,90,0.51,,39,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,1,0.0,0.365,0.0,None,1660179600,2022-08-11 01:00:00+00:00,local,21.08,21.41,17.72,21.26,1013,,,83,0.85,,31,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,2,0.0,0.361,0.0,None,1660183200,2022-08-11 02:00:00+00:00,local,20.02,20.35,17.72,20.34,1013,,,87,1.22,,14,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,3,0.0,0.282,0.0,None,1660186800,2022-08-11 03:00:00+00:00,local,19.97,20.32,16.72,20.15,1013,,,88,1.67,,12,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,4,0.0,0.186,0.0,None,1660190400,2022-08-11 04:00:00+00:00,local,19.49,19.77,16.72,21.21,1014,,,87,1.58,,23,few clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,5,0.0,0.188,0.0,None,1660194000,2022-08-11 05:00:00+00:00,local,18.97,19.25,16.72,20.66,1014,,,89,1.42,,49,scattered clouds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,6,0.0,0.186,0.0,None,1660197600,2022-08-11 06:00:00+00:00,local,18.34,18.61,15.72,18.68,1014,,,91,1.1,,64,broken clouds,3.0,0.0,3.0,0.0,25.0,8.4,0.0,8.4,0.0,69.7
2022-08-11,7,0.0,0.259,0.032,None,1660201200,2022-08-11 07:00:00+00:00,local,19.03,19.34,17.72,21.21,1014,,,90,0.99,,65,broken clouds,88.0,46.0,42.0,294.0,194.6,144.8,75.7,69.1,314.7,320.2
2022-08-11,8,0.183,0.0,0.11,None,1660204800,2022-08-11 08:00:00+00:00,local,20.63,20.97,18.34,22.57,1015,,,85,1.07,,63,broken clouds,262.0,192.0,70.0,576.3,443.6,333.5,244.4,89.1,576.3,564.7
2022-08-11,9,0.051,0.0,0.248,Medium,1660208400,2022-08-11 09:00:00+00:00,local,21.71,22.05,19.45,25.34,1015,,,81,1.33,,56,broken clouds,449.0,364.0,85.0,714.7,678.2,520.8,422.2,98.6,714.7,786.6
2022-08-11,10,0.196,0.0,0.295,Medium,1660212000,2022-08-11 10:00:00+00:00,local,22.87,23.22,20.01,22.93,1015,,,77,0.48,,83,broken clouds,620.0,526.0,94.0,793.8,882.4,682.1,578.7,103.4,793.8,970.8
2022-08-11,11,0.0,0.0,0.278,Medium,1660215600,2022-08-11 11:00:00+00:00,local,23.32,23.72,20.57,28.68,1015,,,77,1.49,,20,few clouds,758.0,659.0,99.0,841.9,1042.3,803.3,698.4,104.9,841.9,1104.6
2022-08-11,12,0.0,0.0,0.204,High,1660219200,2022-08-11 12:00:00+00:00,local,23.94,24.35,20.57,24.04,1015,,,75,2.8,,24,few clouds,853.0,750.0,103.0,870.8,1146.9,876.8,770.9,105.9,870.8,1178.9
2022-08-11,13,0.0,0.0,0.192,High,1660222800,2022-08-11 13:00:00+00:00,local,25.06,25.5,22.72,25.15,1014,,,72,3.21,,3,sky is clear,873.0,737.0,136.0,825.3,1189.2,872.6,736.7,135.9,825.3,1188.6
2022-08-11,14,0.0,0.0,0.202,Very High,1660226400,2022-08-11 14:00:00+00:00,local,26.0,26.0,22.72,32.01,1014,,,69,3.78,,2,sky is clear,821.0,659.0,162.0,752.5,1166.2,797.7,640.3,157.4,752.5,1133.1
2022-08-11,15,0.0,0.0,0.204,High,1660230000,2022-08-11 15:00:00+00:00,local,26.49,26.49,21.72,30.9,1014,,,67,4.23,,3,sky is clear,788.0,672.0,116.0,829.0,1079.4,741.8,632.6,109.2,829.0,1016.1
2022-08-11,16,0.0,0.0,0.22,High,1660233600,2022-08-11 16:00:00+00:00,local,26.48,26.48,21.72,30.34,1014,,,66,4.04,,0,sky is clear,664.0,559.0,105.0,796.3,934.8,600.6,505.6,95.0,796.3,845.6
2022-08-11,17,0.0,0.0,0.24,High,1660237200,2022-08-11 17:00:00+00:00,local,25.95,25.95,21.72,28.68,1014,,,64,3.43,,0,sky is clear,501.0,408.0,93.0,732.1,742.2,427.4,348.0,79.3,732.1,633.1
2022-08-11,18,0.541,0.0,0.236,None,1660240800,2022-08-11 18:00:00+00:00,local,25.48,25.75,22.23,27.01,1014,,,64,2.71,,0,sky is clear,316.0,240.0,76.0,621.0,514.7,241.4,183.3,58.1,621.0,393.2
2022-08-11,19,0.263,0.0,0.046,None,1660244400,2022-08-11 19:00:00+00:00,local,23.66,23.91,21.72,25.34,1015,,,70,2.19,,0,sky is clear,135.0,84.0,51.0,417.8,267.7,71.6,44.6,27.1,417.8,142.1
2022-08-11,20,0.354,0.0,0.003,None,1660248000,2022-08-11 20:00:00+00:00,local,21.72,21.91,19.72,23.12,1015,,,75,1.36,,0,sky is clear,14.0,5.0,9.0,55.8,60.8,0.0,0.0,0.0,0.0,0.0
2022-08-11,21,0.344,0.0,0.0,None,1660251600,2022-08-11 21:00:00+00:00,local,17.97,17.99,17.72,21.45,1016,,,83,0.95,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,22,0.0,0.408,0.0,None,1660255200,2022-08-11 22:00:00+00:00,local,16.96,16.83,16.72,20.9,1016,,,81,0.67,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11,23,0.0,0.385,0.0,None,1660258800,2022-08-11 23:00:00+00:00,local,16.9,16.71,16.72,20.34,1016,,,79,0.41,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,0,0.0,0.46,0.0,None,1660262400,2022-08-12 00:00:00+00:00,local,19.44,19.61,16.72,19.59,1016,,,83,0.61,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,1,0.0,0.378,0.0,None,1660266000,2022-08-12 01:00:00+00:00,local,18.88,19.07,15.72,19.23,1016,,,86,0.54,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,2,0.0,0.316,0.0,None,1660269600,2022-08-12 02:00:00+00:00,local,18.61,18.77,15.72,19.04,1015,,,86,0.23,,0,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,3,0.0,0.276,0.0,None,1660273200,2022-08-12 03:00:00+00:00,local,18.29,18.47,14.72,18.48,1015,,,88,0.9,,2,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,4,0.0,0.176,0.0,None,1660276800,2022-08-12 04:00:00+00:00,local,17.72,17.87,13.72,17.93,1015,,,89,1.15,,5,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,5,0.0,0.19,0.0,None,1660280400,2022-08-12 05:00:00+00:00,local,17.72,17.9,13.72,17.93,1015,,,90,0.92,,7,sky is clear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12,6,0.0,0.189,0.0,None,1660284000,2022-08-12 06:00:00+00:00,local,17.56,17.72,14.72,19.54,1015,,,90,0.85,,13,few clouds,3.0,0.0,3.0,0.0,23.1,8.6,0.0,8.6,0.0,65.8
2022-08-12,7,0.0,0.138,0.088,None,1660287600,2022-08-12 07:00:00+00:00,local,18.42,18.67,15.72,19.54,1015,,,90,0.81,,8,sky is clear,90.0,50.0,40.0,322.3,190.9,149.3,82.9,66.3,348.8,316.7
2022-08-12,8,0.0,0.0,0.226,Medium,1660291200,2022-08-12 08:00:00+00:00,local,20.13,20.37,18.9,20.15,1016,,,83,0.52,,29,scattered clouds,269.0,199.0,70.0,602.0,440.3,343.1,253.8,89.3,602.0,561.6
2022-08-12,9,0.0,0.0,0.203,High,1660294800,2022-08-12 09:00:00+00:00,local,22.31,22.58,20.66,22.37,1016,,,76,0.81,,12,few clouds,463.0,379.0,84.0,747.6,675.2,537.5,440.0,97.5,747.6,783.8
2022-08-12,10,0.184,0.0,0.621,High,1660298400,2022-08-12 10:00:00+00:00,local,23.95,24.23,21.72,24.04,1016,,,70,0.92,,1,sky is clear,636.0,546.0,90.0,826.8,879.7,700.0,600.9,99.1,826.8,968.2
2022-08-12,11,0.0,0.0,0.398,Very High,1660302000,2022-08-12 11:00:00+00:00,local,22.9,22.89,22.72,28.68,1016,,,63,1.56,,1,sky is clear,775.0,679.0,96.0,869.9,1039.7,821.5,719.7,101.8,869.9,1102.0
